amt,city_pop,recency,displacement,Time,merchant_,category_,gender_,location_,recency_segment_,is_fraud
53.90462517376725,711,-5840704.794126857,108.93749465654597,19,414,7,0,1,1,1
686.8468175548057,37412,-27813903.833795305,80.60345109670145,22,502,7,0,0,1,1
147.54725021913012,7824,-1.0,100.65384676381174,21,471,8,0,1,1,1
1191.4469109107886,1270,-1.0,110.75480347717118,22,470,12,0,1,1,1
449.8625595590731,1249,-9292010.86918194,76.75386388408603,22,242,7,0,0,1,1
1119.6688445641273,1701,-1.0,85.60388941867572,22,430,11,0,0,1,1
497.8944285298002,1100,-38025586.287287645,57.14327605975966,20,489,5,0,0,1,1
528.3026006603519,48046,17367970.492788162,56.854684068055555,20,318,8,1,0,0,1
301.9236449623588,222,-32523325.115543686,78.58408194781234,11,279,4,0,0,1,1
371.3722306539778,107,32193554.859900083,79.74618246936751,3,172,4,0,0,0,1
275.07852637965175,112,1369679.8641120368,59.566957039817936,22,289,7,0,1,0,1
58.820414744717695,1918,-21736031.734357398,71.09938361302603,22,517,8,1,0,1,1
832.7132852830254,8363,-25620375.390122443,84.02478287519146,1,322,10,0,0,1,1
385.41327515588773,85,16188591.445322372,92.16251036983687,2,213,4,1,0,0,1
26.53461609865063,6305,292876.2562804329,120.44682028012167,22,226,12,0,1,0,1
550.381172686162,87299,175440.76106997742,42.520664164735315,1,579,7,0,0,0,1
489.83978933129805,51464,-28276324.16974271,103.10063050928075,22,504,7,0,1,1,1
327.8144283269169,1203,-4031286.705869758,79.451097988099,3,397,4,1,0,1,1
108.1544888493764,1535,-21704353.73957914,60.5762393454337,22,495,7,1,0,1,1
17.814863518988588,104838,21362752.86767126,37.677124131510595,7,293,3,1,1,0,1
716.6645931136753,1157,-10942888.09725703,102.71710026015103,15,512,8,0,1,1,1
783.1964437991946,7740,30811936.029664576,112.20983778757427,19,529,9,0,1,0,1
418.42899376027503,2873,-88772.5466195199,87.50538536496234,22,392,6,0,1,1,1
893.4657861255379,1150,-37489321.485028766,81.02392557303706,16,506,9,0,0,1,1
550.7484787601455,537,-1.0,91.9489401635521,11,515,7,0,0,1,1
77.49865653734719,11580,8115094.997513312,85.35507251832757,22,68,6,0,0,0,1
64.2672576378132,298,14029212.772271788,79.00090848037624,19,91,4,0,0,0,1
238.15898871984427,5305,6451337.239937049,64.77980404390404,7,377,4,1,0,0,1
868.7481392996795,422032,-9247825.351680163,69.16807467632168,21,503,11,0,0,1,1
102.44490373537968,104,-6010846.043333583,119.94389011664487,14,671,1,0,1,1,1
327.56917679268537,2770,1912670.646887712,50.721104830209185,2,173,4,1,0,0,1
552.7961849715077,3414,28239904.666483574,92.95992764457183,11,554,8,0,0,0,1
1005.5329874863643,1320,-3405.750413651037,101.85159069964054,14,205,9,0,0,1,1
736.0949099400575,150486,9179149.322203279,105.4826735481335,22,146,11,1,0,0,1
247.7648976820256,229676,-7308209.904120089,91.58631627142431,23,374,5,0,0,1,1
240.00575259464995,663,18176737.000513826,67.2855610052515,22,424,8,0,0,0,1
467.0851073353675,1631,32542993.967087843,83.55692868318854,7,152,5,0,0,0,1
885.0456302111702,9349,30983552.54273261,112.22096997932796,22,564,11,1,0,0,1
180.07281523205836,200993,26052688.885403514,75.25023751840065,2,190,3,1,0,0,1
300.5404714946909,21115,4779268.37574428,120.3188633127417,0,603,3,0,1,0,1
812.459057941532,4896,-86773.11048216907,96.13049465461185,22,370,9,0,0,1,1
664.6267451973024,1364,-85904.41565364524,43.61801645641409,21,338,7,0,1,1,1
431.996164901089,185314,-1178970.8487638445,40.442915556314006,16,489,9,0,2,1,1
329.4402193456369,1527,32469358.615265947,77.80542296835657,3,141,4,0,0,0,1
196.09416978343245,7267,-12257443.02091301,84.86574932715456,7,295,4,1,0,1,1
32.708438933730406,17030,-2270480.6526173963,124.8379536428705,18,635,9,1,1,1,1
785.4538402384364,859,12457362.147226885,67.07631297616612,23,370,8,0,1,0,1
145.15273125249064,2756,-5396932.540873263,85.08076554687105,21,466,12,1,0,1,1
648.84526263333,21208,-1872256.5387150832,73.71072179511813,12,110,8,0,0,1,1
1007.527967592578,1224,-4921543.19840361,100.27346571585919,14,117,9,1,1,1,1
167.94018563012844,893,37517649.561794475,74.55328986178125,18,124,9,0,0,0,1
315.7670563176125,21373,9410403.237828393,86.13799885091335,1,410,4,0,0,0,1
526.22962121268,64087,237926.32770940277,75.64494920693359,11,507,7,0,0,0,1
800.161753089872,142796,26503777.72898819,83.34946004780411,15,331,8,1,0,0,1
640.4216694774199,1082,-16813546.29187983,104.97620847075129,20,484,6,0,1,1,1
660.0690836575156,31776,14845724.760819236,63.256047577311975,7,541,9,0,1,0,1
253.7053375034381,28977,-32147346.27579003,107.63743454903175,18,455,5,0,0,1,1
330.43245412380367,5990,4640855.791128301,66.51468561446445,0,462,4,0,0,0,1
162.9722632618866,8048,28556748.307074346,87.98029114518343,21,153,4,0,0,0,1
250.6378228503581,84659,-10717492.94950264,98.27100652341457,0,354,3,0,1,1,1
498.68328038573907,1098,-38024671.4885724,57.20364674014138,20,489,5,0,0,1,1
290.75134434547124,304,-15492542.50650305,76.82227540855986,1,342,4,1,0,1,1
702.351895035827,18394,-1.0,98.90389073279722,12,603,7,0,1,1,1
806.311885081969,24894,-21857435.370452967,121.4984656595827,8,494,11,0,0,1,1
427.1315734525636,9776,21796326.835251648,56.40260362395113,9,417,6,1,1,0,1
735.3922096712015,25400,-25744580.91476192,72.89282941568202,2,348,8,0,0,1,1
736.2502011906276,67,12130982.298723884,49.80856219960802,20,301,8,0,1,0,1
1236.259221318225,1439,-3301.613599067241,96.22810128895583,22,476,12,0,0,1,1
156.14678292111034,2261,36301374.74011879,111.36469249064297,2,132,3,0,0,0,1
397.9061086524146,54640,14065681.41509966,70.14287827322988,2,206,5,0,0,0,1
307.1971799790306,272,-4805782.272585643,106.33457085608929,5,274,4,0,1,1,1
348.90411669314693,1287,-14726168.46349736,89.01200364739495,2,642,3,0,0,1,1
322.2311487435852,1894,2969874.7722865324,76.71756013967756,22,435,4,0,0,0,1
164.55599895596697,2475,-33004588.211363923,85.25006158541288,6,118,3,1,0,1,1
780.7112416290652,1462,-34305945.29303688,113.60187270553999,18,299,9,0,1,1,1
524.6304108281425,14374,33931656.474769,111.80428360250738,22,292,6,1,1,0,1
51.71817562213616,253109,27049213.160498407,114.67041338546822,0,574,2,0,0,0,1
777.5912677277399,1023,-17058919.15719918,83.91479992473896,15,519,8,0,1,1,1
835.7030949203938,339380,13844163.540363992,112.97129997412773,14,276,11,0,0,0,1
697.4438105782388,45793,28785054.411797363,47.628513347124446,10,478,9,0,1,0,1
568.33078926935,953,8917355.408119773,82.74152107379113,14,445,6,0,0,0,1
848.3489862056754,524,-18903281.99676404,91.79639342004845,22,211,9,0,0,1,1
1102.0956638550176,1735,-1.0,82.87856196178376,22,425,11,0,0,1,1
763.1617756327162,183615,-28785951.314036258,118.61148212250001,19,542,10,1,0,1,1
440.3068299870854,672552,-7894373.864739575,118.79957859164429,13,402,0,0,1,1,1
352.7341308742119,62,-5687121.625117033,76.15273386786362,1,327,4,0,0,1,1
993.3864402696342,118,11083062.486095013,93.38940504827289,12,287,10,0,0,0,1
768.9479579534893,571,-9592556.699574428,87.12367586042178,22,496,9,0,0,1,1
1021.9360149298716,10087,38169504.63506949,29.951482752688907,4,519,11,0,1,0,1
213.54119200753968,672550,-234932.88494572125,85.99758670317021,2,341,3,0,0,1,1
976.2727373639964,903,-226.57204540024043,122.77702068080482,15,44,9,1,1,1,1
828.247519606258,175,1494140.0107817317,102.57576302549512,20,151,11,1,1,0,1
177.53825338373406,9393,-1.0,104.16783254885407,20,360,12,1,0,1,1
256.8502202473974,3389,-4018710.5696432022,98.89424548450772,7,143,3,1,0,1,1
323.5438348878822,69463,9590401.342283297,87.38017413421734,15,314,3,0,0,0,1
859.2579734769446,86,41424049.818248875,66.34510169375517,19,168,8,0,0,0,1
526.8325693679963,1122,30301378.957258046,75.57845999944809,21,107,0,0,0,0,1
66.4198773937407,12657,3752382.5739781065,125.31727957535693,1,284,2,0,1,0,1
672.6735793560019,1716,-14396723.439010492,106.30507721293954,14,522,8,0,1,1,1
260.472573718381,145149,27510854.13560887,110.21798472766677,3,631,4,0,1,0,1
334.09882746328356,125,-5688465.515620015,77.38383942284895,2,320,4,0,0,1,1
362.938730784947,883,-288039.0338130016,78.22755860435231,22,475,8,0,0,1,1
105.6997151143196,1578,8161497.555208242,56.41876551990507,22,162,8,0,0,0,1
119.25463536458646,636,-1222184.699726797,117.54059639053133,10,373,4,0,1,1,1
334.3529845019124,934,-5860125.607338312,107.26855660414896,23,248,12,0,1,1,1
103.05718921059042,25570,17280719.98557458,94.34017675145655,22,646,7,0,0,0,1
412.5096096109585,897,33427708.33126351,112.25857731236275,20,186,4,0,1,0,1
602.8628290257145,13668,-22523181.54742645,131.32156385988165,4,530,7,0,1,1,1
395.36607367905447,66132,-7912157.116708573,97.21283830536997,8,468,1,0,1,1,1
883.3288620677197,10594,30984183.840457745,108.10134945844503,22,516,11,1,0,0,1
178.98902682825644,476704,22302734.832839128,28.063582145744853,15,240,2,0,2,0,1
896.6787265751011,346047,19837086.65920921,49.87040993278879,22,336,11,1,1,0,1
362.1418775796551,19859,-14744017.699747605,85.01838045818434,3,629,4,0,0,1,1
667.918584723449,134388,2862717.974920569,89.43981218149551,22,511,10,0,0,0,1
123.02857346179499,528,-35014316.08467519,134.3187479431121,2,283,3,0,0,1,1
801.2232447040493,243,32861695.665195167,103.65384471579823,22,164,8,0,1,0,1
610.9985193238691,215,-6099887.868801807,123.95115453789869,19,500,6,0,1,1,1
578.1247312992286,976,-9412820.724811684,80.9221981648601,22,344,8,0,0,1,1
542.5472817306743,32687,23361204.614449684,81.55897164357103,21,4,0,1,0,0,1
283.01803755400704,180930,-7374923.82717051,86.18024174671649,22,393,6,0,0,1,1
76.70416559260984,277374,21551611.20897494,87.51349216920005,17,200,7,0,1,0,1
370.9376701792148,1400,-38172812.76404158,47.42729983053316,22,467,4,0,0,1,1
356.99685927256763,292,1289826.3010113162,43.93530943743619,1,544,4,1,1,0,1
688.4896472245241,228256,-1.0,85.88486003598469,13,166,8,1,0,1,1
838.7597839673913,948,13322701.774746137,67.37123268228842,22,275,8,1,0,0,1
26.148720021639647,5601,-13055713.42785973,22.734981852942095,0,624,3,0,1,1,1
544.7589265059305,119115,287726.94516722794,61.32742415340885,9,422,12,0,1,0,1
769.6108300081081,242478,-10886556.654001059,105.23053233602566,22,298,11,0,1,1,1
56.64731571557406,45934,27017675.16607699,108.68988138181518,19,186,4,0,0,0,1
515.2443429534597,64618,-38130092.72893653,62.22585930526563,10,386,6,0,0,1,1
936.8074168328634,837792,1053.01017450872,111.82707174387404,22,257,10,0,1,0,1
289.7035879174421,127945,-21252334.663775943,74.61167383408903,1,422,4,1,0,1,1
422.44668143982574,3644,30170804.5884289,83.28724903146855,12,118,2,0,0,0,1
378.56034901927245,189,8786780.332282955,55.07227861906906,3,520,4,0,0,0,1
809.8206543643291,629259,-8939861.10175217,58.34504923684732,20,424,11,0,0,1,1
861.2874759196723,99672,-1.0,87.44093920294799,20,259,9,1,0,1,1
497.40054848482896,4711,8225044.777516338,114.2255885323462,23,277,7,0,1,0,1
351.2988413040266,42833,-1899345.658470998,87.12162230957718,1,246,4,0,0,1,1
595.9960954173757,453,-1.0,31.28204986238908,14,491,6,1,1,1,1
308.50472254184683,238388,-7428687.158034686,89.60858027061023,22,399,5,0,0,1,1
787.7547027341999,74584,17301467.751867708,68.61599221267375,22,461,9,0,0,0,1
360.00812426840287,18492,-38218951.7852346,47.59909589634047,20,437,4,0,0,1,1
291.19309228143396,625,-11754016.166393109,88.70964685269975,5,289,4,0,0,1,1
868.0803673324776,191699,-2113.1803351453273,126.67407266871524,21,237,7,1,0,1,1
462.95024777470246,1471,-7854659.802331899,97.03567261362713,12,65,5,1,1,1,1
1077.5317629910076,3600,-85422.47957553886,79.9093998143516,22,442,11,0,0,1,1
426.4348961776789,86769,2378764.8459178633,58.35230187326711,13,260,5,0,0,0,1
439.3077270107885,5170,-1.0,87.62116164248346,23,558,5,0,0,1,1
274.19007960383215,3642,6747730.210853547,55.73321844719523,9,542,4,1,0,0,1
47.967540081021426,761,8248873.777706367,53.863372791726086,21,198,9,0,0,0,1
263.84971511463374,1320,-21870158.579741865,51.14354914990729,22,487,5,0,0,1,1
997.0389170181123,6120,-21270888.576094206,65.05565223449474,19,600,10,0,1,1,1
171.5521192436346,1043,-21663645.36831585,47.05328542423553,22,467,6,1,1,1,1
191.88848431707484,3212,-12887162.47209711,67.9041571447895,12,540,3,0,1,1,1
910.2893313771351,16861,-15451890.638446875,106.04766852538243,3,316,10,0,1,1,1
32.41366434717355,54765,3221804.8021612335,94.18286560504963,22,376,10,0,0,0,1
730.5191863228708,56702,9081478.905950844,105.5990376226779,23,295,9,0,1,0,1
984.2961931975017,2197,15499309.707256654,74.66723545264867,19,464,11,0,0,0,1
96.45637699799116,212,-5968705.42871106,119.07435444447017,16,625,2,0,1,1,1
47.43348750769867,427,1122723.889706117,104.21228728533802,17,261,8,0,1,0,1
82.93740304352326,362723,-7038088.101353117,108.59312852461692,23,283,5,0,0,1,1
766.8914846940272,82440,5708427.043056464,51.31015231352298,22,539,8,1,0,0,1
423.1967159853482,133072,-10993546.076777175,113.4004963996048,22,262,12,0,1,1,1
356.9551168938443,2669,8061320.25376582,80.27857647698656,22,169,6,0,0,0,1
424.34095591625163,182678,-8060866.081232648,91.26802369444258,2,472,1,0,0,1,1
231.9541694702283,2635,-12846417.213682173,78.82328668237507,15,520,3,0,1,1,1
310.10967904571515,711,-1.0,57.154735922252215,2,558,4,0,0,1,1
923.5895474078736,6085,12243095.752582978,41.58999807687895,23,223,9,0,2,0,1
1159.8676943322325,1389,-1.0,109.31360312086758,19,359,10,0,1,1,1
818.4613376260354,540,-17141446.674325965,42.754309926559834,7,516,8,0,1,1,1
887.0346887688454,555405,44262.39497153421,94.32943280768114,22,303,9,0,0,0,1
532.7045140915129,65132,1137388.1467930344,66.32789109866538,8,404,5,0,1,0,1
194.47414123201975,558,-79110.99397739963,45.43513175848215,6,300,3,0,0,1,1
212.2691306688397,65554,6223213.176895851,105.32272559241937,4,373,2,0,1,0,1
795.8371070624282,838,29922610.209492918,83.84039604922557,23,218,6,0,0,0,1
8.620197055603535,2468,-5402265.363724946,83.01552421274373,22,527,12,1,0,1,1
928.283468089071,15055,15375410.291094702,64.84816026380676,14,485,11,0,0,0,1
299.9678626239187,8840,28424991.67322739,91.16307817437054,16,367,6,0,0,0,1
695.3603810891289,1668,33502474.346610017,126.10152213180649,17,312,6,0,1,0,1
287.9274657926273,149918,-12179449.005107697,46.591489702092964,0,465,4,1,0,1,1
668.65657854202,1045,-34023659.15659868,110.49487679736562,16,29,8,1,0,1,1
951.6342342717002,429,33514982.110715788,49.546201216137895,20,254,11,1,1,0,1
19.425927925096033,5094,-1193433.372259386,65.44180166724811,16,507,7,0,1,1,1
1163.4296140426577,1391,-1.0,109.22137823279996,20,363,10,0,1,1,1
786.7821735691045,281,33539390.295102477,49.95513059126819,18,209,9,0,1,0,1
6.642428995499596,149939,6483189.31408519,72.75810571819208,2,86,7,0,0,0,1
9.484622381171665,2374,-5535490.280781953,88.24079207976393,22,417,13,0,0,1,1
642.246400114639,3226,-85771.79505254325,74.08273986534115,10,372,7,0,0,1,1
25.15198929916471,121,77604.99211623527,42.54712357674086,19,385,9,0,1,0,1
190.2814790439316,231,-27125445.802826885,117.0537819917023,2,511,3,0,1,1,1
311.11523584706526,121099,-32828685.063187595,72.5122713540247,3,190,4,0,0,1,1
905.3060204540357,935,-35270249.05528891,75.10991257439962,22,105,11,1,0,1,1
465.4724085899272,389,-11846485.88873256,88.14888668270025,7,294,5,0,0,1,1
964.0947348267042,17194,-1.0,98.6983675087618,21,625,10,0,1,1,1
164.908814637287,227494,-10523199.720032547,46.813755448665944,6,488,3,0,1,1,1
344.3833039195835,139322,-32695544.282605648,80.095605881359,4,223,4,1,0,1,1
921.9280769197605,153,-19525071.726066105,115.15371404790591,23,48,10,0,0,1,1
43.83383475189032,1591,-11273427.866724322,77.72707061810243,21,593,4,0,0,1,1
104.02519653693739,2126,-5517958.405759016,81.35200549457558,16,464,10,1,0,1,1
299.73222615437476,2157,3058150.848021236,74.80556294331544,22,466,4,0,0,0,1
181.1773613035402,125620,4763229.112353037,110.01928925140646,1,231,2,0,1,0,1
315.31376990888555,185611,-10200437.2339785,55.167199091540176,9,518,4,0,1,1,1
950.022799024602,81068,17366533.48407813,59.46231852389617,22,394,10,0,0,0,1
977.4263671627216,1861,15330907.098311245,75.53046314970112,22,510,11,0,0,0,1
55.67179223197931,26937,17298064.853644565,95.82494482922488,22,653,7,0,0,0,1
184.13541800759296,5067,6443698.697336744,67.37368120605028,6,364,3,1,0,0,1
664.2607234550788,383,-1.0,25.61249045033399,17,472,6,1,1,1,1
978.0661089136485,248,33274996.7693841,41.24002646606562,22,175,11,0,1,0,1
811.2333971294769,909885,-42953772.16060981,77.0176675479218,22,613,8,0,0,1,1
577.6898466333695,2108,-13295337.645138817,67.36136014586688,13,21,0,0,0,1,1
998.6901412911727,418,-6225036.075822799,121.04727378973183,23,359,11,0,1,1,1
303.6040182968326,348701,26509370.084721204,76.97786600175158,2,231,3,1,0,0,1
293.56569133810325,4561,29704110.663216922,70.72246166921946,2,105,4,0,1,0,1
365.6178324414754,2631,8066622.513802047,81.45470584431715,22,174,6,0,0,0,1
272.28921561566443,603,8736092.848899567,61.21968229295254,1,545,3,1,0,0,1
167.54938467764472,66,-5929092.53047725,110.97095714969811,12,599,1,0,0,1,1
493.9611336769892,81123,4740276.744697369,84.49547745676537,12,204,5,0,0,0,1
259.86771684505726,641349,-34027160.33851844,93.83999080906389,13,310,7,0,0,1,1
496.3426321237654,1695,-14709985.31438436,88.18256640306282,7,654,5,0,0,1,1
906.3395647314807,4454,13451174.359489508,107.28767121664623,21,524,11,1,1,0,1
538.0792243493968,1944,13725064.492226861,106.9565788381251,6,216,6,1,1,0,1
590.3519738625049,3693,11486702.628752137,109.15163592892272,3,440,6,0,0,0,1
319.8193792289068,801,33308732.818848938,104.61647975908734,19,146,4,1,0,0,1
296.5289579237321,1262,-9354249.775609283,86.40892758839723,15,133,5,0,0,1,1
226.04330663756156,27723,-25683686.802712463,108.69205206548352,22,578,5,0,1,1,1
348.51511036385006,5430,30078324.95903268,88.74701850359006,5,125,3,0,0,0,1
347.8879354960046,1958,-23014807.451584898,131.4815248169009,3,562,4,0,0,1,1
921.451304213695,783261,224227.83445982946,71.4340617760406,22,474,10,0,1,0,1
566.8191758253292,164500,13980214.25833782,86.66715847292387,6,233,7,0,0,0,1
7.607178119501601,1838,200138.74671228093,83.74771521009855,23,237,10,0,0,0,1
587.8947410142548,168,16086649.319224099,114.759482405983,12,277,7,1,0,0,1
479.405235373114,635,-138.73200793435495,72.25174038364497,7,449,5,1,0,1,1
523.2283786999018,1479,32545192.99270937,85.23843121464768,8,154,5,0,0,0,1
16.064065372425368,6887,8562847.06389244,100.41421304920928,6,206,3,1,0,0,1
84.83693176044179,461,5288841.320898185,89.56430125405866,22,209,9,0,0,0,1
397.53185241144814,368882,-14914960.761258673,87.86484739318917,19,353,7,0,0,1,1
450.54869983525333,8544,-26503440.979587555,95.30183408873067,3,404,5,0,0,1,1
696.0119780786549,350,37676148.93291807,44.0766483072532,0,362,8,0,1,0,1
650.3843149489549,1077,-15091007.372310337,95.95678957246804,6,449,6,0,0,1,1
337.92467557088486,12391,21284510.31987228,89.15871360095177,10,216,4,0,0,0,1
1020.2948989703352,227,-581.0550849848585,131.7965230957915,19,40,10,0,1,1,1
531.897141953572,5208,30585373.326008175,93.10658936613244,13,210,6,0,1,0,1
772.0742903671774,1760,12096515.639981763,80.81068774940829,22,224,9,0,1,0,1
932.9953470030102,43928,-1800110.0838477006,78.71770482695713,13,522,11,0,0,1,1
632.57682571276,1812,-87115.92771262869,54.93175509215804,22,355,7,0,1,1,1
20.735145188091803,6059,6792648.00021218,62.48201994658634,22,120,5,0,0,0,1
940.0297673956104,63168,-22522435.303492215,52.88140833306113,18,256,9,0,1,1,1
956.8430645446861,239,-331.83209140573285,76.4628970095245,22,214,9,1,1,1,1
629.255189146302,77520,28889200.438307345,78.95457600769696,22,393,9,1,0,0,1
908.3462360816749,83004,-2092601.158273172,62.19460507888627,0,443,9,0,0,1,1
263.1184545272082,5548,21767132.922311284,49.91802239771799,4,483,4,0,1,0,1
194.63969864193572,2213,-19926956.418214,76.25212664091973,5,599,9,0,0,1,1
284.23420839997027,11217,21449026.39956866,78.91259373313328,8,266,4,0,0,0,1
159.41682019438232,2170,21659829.31108261,28.120225294945293,2,488,3,0,2,0,1
426.14503818858225,526,-9865437.913571991,112.82998641691007,8,258,2,0,1,1,1
640.4227700188127,88516,-9964521.77329447,74.7481346465155,15,576,8,0,1,1,1
1100.1578915596538,2921,5606145.805288904,96.66359932689856,22,549,11,1,1,0,1
618.799660376783,7716,6602024.990133678,40.06847123096207,23,407,9,0,1,0,1
344.83845610304496,336,1331914.33486959,60.98928302111981,1,465,4,1,1,0,1
920.288176593205,242,-5472330.703500466,61.051286729175345,23,452,11,0,0,1,1
911.4398159552472,15263,-1.0,97.6606533968958,23,620,9,0,1,1,1
185.03248943194404,4814,-13179741.772830028,33.89622731266681,3,441,2,0,1,1,1
915.4897083677193,3849,13483175.917606575,109.960313866573,21,462,11,1,1,0,1
836.5436185493463,1152,-86267.14074560527,51.74595475630082,22,431,9,0,1,1,1
916.9384474468131,5933,-9763868.074366646,91.40235110261874,21,626,10,0,1,1,1
1023.2082759548604,287,-582.5909680674897,127.91221164374838,20,60,10,1,0,1,1
294.317041398353,289329,-2104727.32789193,107.04216902021513,1,232,4,0,0,1,1
767.9528186297019,8029,-12089188.630280104,104.83345070432205,16,339,7,1,1,1,1
90.9172871763374,4657,6430518.327100424,71.84943831490646,4,341,2,1,0,0,1
432.13210273562345,705,-41710184.03367532,74.67662619815822,22,527,10,0,1,1,1
765.4781840115202,564657,-9002388.661805624,58.652731061514515,21,396,11,0,0,1,1
430.70684740076155,85244,-8038778.644766815,92.97654640501813,1,484,0,0,1,1,1
12.790788600715148,62882,-27715846.817647334,71.59429103727668,1,670,2,0,0,1,1
1181.4679955262582,10550,-6965092.772539524,20.097970515711058,21,349,10,0,1,1,1
220.0961424089566,1494,14087949.232772393,66.36801506746002,7,163,4,0,0,0,1
383.6960529716713,882,-81845.13652173764,44.703798935035564,12,315,5,0,1,1,1
58.93335411871945,250,-21572295.14129727,83.02229717113633,5,579,3,0,1,1,1
95.10541843492626,108045,-1.0,65.09735982124852,22,587,8,1,0,1,1
804.4270471102586,832921,-42858423.82037775,79.8101272863955,22,602,8,0,0,1,1
9.634050307483829,980225,-435803.3313970509,109.52992698569865,0,401,2,0,1,1,1
615.2151840299198,34151,-16998528.476860017,51.805633080353054,1,528,9,0,1,1,1
229.98073688438745,3775,-12569475.47853688,103.43803594368832,16,452,3,0,1,1,1
550.1573113530803,1366,4877.179337965781,99.37831815991836,5,341,5,0,0,0,1
410.56125919048395,75423,-7952044.995753623,96.35322572641147,6,496,1,0,1,1,1
334.53108354014114,1627,16526045.883807898,60.74776046662158,10,23,4,0,0,0,1
262.20004909128795,4466,-93484.68781622344,110.84000604954709,21,414,5,0,1,1,1
8.197098630933766,776,-11209153.66310542,100.78391837978522,23,399,9,0,0,1,1
160.92415424739323,305,5389222.835321043,106.10086224444453,22,566,5,1,0,0,1
186.36858951423213,101926,-12484503.278921371,36.68589251441729,0,523,3,1,0,1,1
552.4448910249756,211,-1.0,114.14779821097008,11,401,7,0,1,1,1
1060.6938006854732,1817,-1.0,79.087524103279,20,407,10,0,0,1,1
517.6413432785473,51837,-16952937.9515376,61.87564981596481,1,536,9,0,1,1,1
398.88247728905833,4925,-15577025.537752524,116.466494304286,1,309,5,0,1,1,1
867.3611333693073,6175,42313514.75941344,66.87532893171425,13,185,9,0,0,0,1
474.6787112797318,17732,-25219620.400694057,70.54195119236395,7,221,8,1,0,1,1
701.1452792129277,572,-18819654.59881437,67.9591502678406,18,231,7,0,0,1,1
896.4850485589798,69374,12861951.940061852,116.50929866625907,23,493,10,1,1,0,1
91.81661139563678,288,5165656.804648742,90.19076119383541,22,462,3,0,0,0,1
10.674510241697414,1533,6861549.836956191,73.34374451327051,5,501,2,0,0,0,1
9.751079193211185,946421,-420801.33902944817,109.13096065856716,1,400,2,0,1,1,1
40.03600137761086,202,-11117642.941517327,122.02329417788114,22,234,12,0,1,1,1
242.93760530394164,776,-11676954.03171507,86.03263070629433,8,347,4,0,0,1,1
845.8345099421,158,1478460.9268933274,101.79850064015106,22,149,11,1,1,0,1
314.47908374258753,918461,31199018.761856657,90.59476300746766,22,323,3,0,0,0,1
338.9648423814562,1625,16527358.645562343,60.42092948466728,10,23,4,0,0,0,1
169.32587810128797,4365,8695721.680068292,82.14552742149097,2,362,2,1,0,0,1
57.002427760256126,72,-26185451.94943849,79.61973473350741,1,108,2,0,0,1,1
951.7990353994956,21938,34570189.50017527,113.0437342436704,17,586,11,1,1,0,1
1017.0387253812745,622,-85354.46421696768,65.6405965799654,21,578,10,1,0,1,1
30.392707594183207,746,-26067534.531279486,75.13425119093708,1,62,2,0,0,1,1
875.3517147331352,9907,33829058.44201537,131.41539410582172,17,425,8,0,1,0,1
238.39417228232068,3865,-3981712.089067637,96.98848681986607,7,140,3,1,0,1,1
3.4455145597103307,291,-11138331.171883268,119.41922598904029,23,249,12,0,0,1,1
776.3017025065913,217,-10002528.453807456,104.55632370155725,22,523,4,0,1,1,1
140.06270520528196,1573,8685192.7903147,80.60605870184379,1,568,2,1,0,0,1
194.52952750058347,1376,-5579320.914549135,79.44827831366084,10,415,8,1,0,1,1
851.1340257230352,905,16890853.51042311,66.87647486189172,20,443,9,0,0,0,1
825.9984128861851,9539,-25628945.211650755,83.25671032216792,1,323,10,0,0,1,1
775.551638869547,246,15992170.829238473,135.70202969172874,21,336,10,1,0,0,1
265.1663830023101,145624,-12218794.138776675,44.65465026766383,0,474,3,1,0,1,1
184.52697318630993,438,5397407.927856106,111.52383488002683,22,664,7,1,1,0,1
429.18332277720026,7226,11852181.176904725,146.78586894400866,7,384,6,1,1,0,1
622.8243996487963,933579,8449.024366656085,69.19504335167343,13,467,7,0,1,0,1
167.75935216039318,2840,6786054.331202806,59.502791858186974,6,545,3,1,0,0,1
268.59403149839636,97,-18301210.79709181,124.95301078817076,0,534,3,1,1,1,1
906.6151984337341,332212,13783756.2975138,119.33310802819078,16,280,11,1,1,0,1
769.6140752752784,12849,30919160.375081886,86.3460563034903,20,218,9,1,0,0,1
213.36051095669356,263951,22113940.526223686,33.14886131597103,9,385,2,0,2,0,1
928.4545426853628,1717,16465735.025894625,32.30156656410175,22,227,9,0,2,0,1
820.8695212998489,157,-26842870.08626295,93.89062856192604,17,262,9,0,0,1,1
175.30923384416417,1315,8698760.798477847,75.43839248136035,1,562,2,1,0,0,1
520.9162549176935,19270,-25848167.22449585,72.8078424147482,2,265,6,0,0,1,1
315.80725670038237,1494,14194666.577097196,85.97408553276894,3,284,4,0,0,0,1
416.5740349261172,1767,32541015.54403377,82.04411166952727,5,150,4,0,0,0,1
385.6382760540297,304,14095294.324172717,80.68144504878768,22,160,6,0,0,0,1
436.1155913966462,769,-16435817.00098366,97.68590674621474,17,421,4,0,1,1,1
259.76256529556986,27908,-25700909.889558345,106.17863945333858,21,565,6,0,0,1,1
865.7004799218618,239,-131.98930601504526,38.63725194081971,22,346,8,1,1,1,1
855.0430507692915,637,11212736.10720396,75.24693006019571,6,401,9,0,0,0,1
7.992575451733956,9496,-12161846.968748514,99.94678029964338,3,406,2,0,1,1,1
